Blend_ID,Feed_Temp_C,Feed_Flow_kg_h,Feed_Flow_m3_h,Steam_Rate_kg_h,Naphtha_Yield_%,Naphtha_Yield_kg_h,Naphtha_API,Naphtha_RVP_bar,Reflux_Ratio,QLine_Duty_J_h,Condenser_Duty_J_h,Overall_Heat_Duty_J_h,Source
Blend_1,373.3119779,495520.5841,573.6306636,5000.196896,18.40085945,92000.89431,60.75278185,0.65585851,2.905926413,49627169.18,-42846867.1,92595871.51,RBF_INTERPOLATED
Blend_1,373.3944443,510717.5162,591.2571262,4841.664973,19.46152817,100086.5838,60.18996338,0.763224354,2.911038939,49268271.63,-42692074.13,92057425.85,RBF_INTERPOLATED
Blend_1,373.4566519,489886.3649,567.0197002,4724.627079,18.54019818,91581.67031,56.23424006,0.799043588,2.87108601,48733586.42,-42406403.56,91224803.09,RBF_INTERPOLATED
Blend_1,373.625032,501837.2473,581.577406,4713.594465,18.28872817,92984.63221,59.23913483,0.826319185,2.9179236,49219304.27,-42741167.99,92023826.42,RBF_INTERPOLATED
Blend_1,373.6290928,474278.2301,549.4019827,4393.201594,17.67625328,86182.90476,55.35942296,0.919168568,2.879475714,47931651.96,-42192658.17,90213572.53,RBF_INTERPOLATED
Blend_1,373.6601275,468265.2736,542.6568477,4802.920328,18.78771156,84772.3444,58.87307187,0.720571241,2.801604387,47600005.17,-41603694.92,89246305.16,RBF_INTERPOLATED
Blend_1,373.6758718,474437.2812,549.6827419,4451.328538,17.56916314,81419.00765,56.07338495,0.861094688,2.852346922,47909225.93,-42140813.58,90105313.84,RBF_INTERPOLATED
Blend_1,373.7365588,511663.7452,592.3945041,4796.74152,19.55127781,101921.274,59.27903221,0.832267713,2.910313647,49447023.28,-42738423.85,92272404.76,RBF_INTERPOLATED
Blend_1,374.0448888,500224.5485,579.228945,4855.719343,18.57341414,96597.54294,55.94004449,0.766666298,2.912037782,49334863.5,-42731485.69,92192809.15,RBF_INTERPOLATED
Blend_1,374.2121005,476128.9503,551.2042042,4897.333674,18.6826803,88983.53028,59.46619241,0.887621878,2.855923313,48743520.99,-42391720.42,91227210.43,RBF_INTERPOLATED
Blend_1,374.3652389,499336.2448,578.5115114,4812.886165,19.15073936,96274.26516,57.63884044,0.799357578,2.893971424,48847245.94,-42394741.06,91349431.86,RBF_INTERPOLATED
Blend_1,374.3795369,509370.2722,589.7525052,4940.460553,18.90699968,97329.8706,59.12093218,0.722764193,2.933527325,49774005.33,-42962229.29,92834612.28,RBF_INTERPOLATED
Blend_1,374.424328,492517.926,570.4230672,4617.885186,17.06791351,86033.20795,58.25512615,0.753584449,2.88346627,48382413.15,-42269896.77,90731078.79,RBF_INTERPOLATED
Blend_1,374.4491129,506590.3299,587.0608071,4513.159381,18.98304382,96957.42445,58.55728648,0.793178475,2.910816294,49194114.18,-42841809.21,92142471.76,RBF_INTERPOLATED
Blend_1,374.9497741,498117.902,577.2899139,4768.440795,19.3961396,97451.05039,57.99175566,0.811232964,2.892350377,49039354.95,-42625162.56,91806279.88,RBF_INTERPOLATED
Blend_1,375.1714185,481623.6957,558.1497141,4772.235033,18.18081252,86724.95154,56.59114493,0.835666371,2.885972621,48997617.85,-42664803.91,91755048.34,RBF_INTERPOLATED
Blend_1,375.3877872,490950.2751,568.0372653,4875.449759,18.79455943,94422.0331,57.75581433,0.79431201,2.890420253,49184214.17,-42680720.5,91966012.7,RBF_INTERPOLATED
Blend_1,375.4223055,492705.4156,571.0024148,4520.304478,18.51621828,89255.7271,57.49787788,0.775406214,2.897873046,48810327.13,-42638202.27,91489953.28,RBF_INTERPOLATED
Blend_1,375.4468619,495405.5008,573.8793263,4617.140254,17.8278553,88102.48005,56.10982165,0.848345405,2.908776326,48725692.91,-42567549.02,91403492.91,RBF_INTERPOLATED
Blend_1,375.4968395,493076.4939,571.0318772,4739.591721,19.55149626,99597.79741,60.78183966,0.880847423,2.887473788,48844920.04,-42461954.33,91377650.44,RBF_INTERPOLATED
Blend_1,375.5285479,473931.9009,548.8000061,4487.946703,17.6991641,84673.03779,56.67210885,0.89521959,2.866757983,48012937.49,-42169879.63,90224179.49,RBF_INTERPOLATED
Blend_1,375.6267567,480301.1069,555.4825744,4779.769401,18.16135057,90422.21117,56.20872982,0.828613826,2.869718586,48936775.74,-42464288.32,91474992.89,RBF_INTERPOLATED
Blend_1,375.6838028,497003.861,575.6315455,4944.121031,19.08734778,97752.18629,61.69208533,0.817898878,2.867470921,48765384.57,-42170660.11,91025104.26,RBF_INTERPOLATED
Blend_1,375.834493,500674.781,580.2572791,4531.117407,18.07412298,90758.37751,58.54963741,0.78661779,2.911953949,48948206.54,-42715452.47,91735931.49,RBF_INTERPOLATED
Blend_1,376.2296348,489645.2037,566.9794401,4917.428982,19.51936885,100641.7209,61.67994859,0.862815632,2.878196914,48765764.98,-42290577.67,91133839.7,RBF_INTERPOLATED
Blend_1,376.5538307,490092.6535,567.8316011,4151.888698,14.1036191,77388.95313,59.3325097,0.845687457,2.941599536,48448655.86,-42837925.71,91294530.45,ASPEN_HYSYS
Blend_1,376.6598162,492256.3259,570.0682235,4770.63985,17.86294205,90686.50608,57.23643265,0.787124733,2.892980776,48843799.24,-42539879.18,91468260.89,RBF_INTERPOLATED
Blend_1,376.6729457,468519.3203,542.7734163,4533.326623,18.01225148,84530.37761,57.88044092,0.823258618,2.854061667,47782549.47,-42031094.69,89859966.38,RBF_INTERPOLATED
Blend_1,376.7081142,484155.6347,560.601618,4853.082823,19.56139671,95125.54213,57.58797685,0.844555118,2.883052284,48799795.45,-42370119.39,91238385.27,RBF_INTERPOLATED
Blend_1,376.8024868,512601.9456,593.5340666,4711.019211,19.01764919,97307.12519,58.24141725,0.799224053,2.91340781,49203272.77,-42792041.2,92071284.22,RBF_INTERPOLATED
Blend_1,376.8578456,487744.755,564.8229285,4822.161924,17.99263414,88810.83245,58.41622228,0.792817773,2.888845578,48813837.91,-42457007.63,91351327.4,RBF_INTERPOLATED
Blend_1,377.1503184,495567.967,574.0274909,4663.256888,18.04392072,90974.86576,57.68703603,0.822229532,2.903774269,49076731.97,-42739945.54,91918985.48,RBF_INTERPOLATED
Blend_1,377.2676132,508646.8923,589.0687511,4883.051077,19.40157244,98553.43157,58.36590909,0.861550596,2.922077326,49456773.14,-42854317.11,92418279.23,RBF_INTERPOLATED
Blend_1,377.2806412,489402.098,566.9570653,4716.274346,20.18405941,97252.43987,58.05724552,0.890963722,2.895451168,48789619.62,-42443897.17,91290468.37,RBF_INTERPOLATED
Blend_1,377.4362227,491625.0626,569.1754709,4856.98627,18.05743594,90924.91986,58.36037142,0.840234938,2.913415569,49448115.95,-42918114.4,92470726.98,RBF_INTERPOLATED
Blend_1,377.5731112,487799.7159,565.0217575,4770.193834,18.95277374,93633.55124,57.36141539,0.814452246,2.912566718,48594869.89,-42372952.75,91051941.13,RBF_INTERPOLATED
Blend_1,377.8412967,509261.402,590.0517957,4520.798944,19.17348825,98056.03269,57.31873507,0.774793671,2.936223751,49475388.52,-43038142.79,92603605.51,RBF_INTERPOLATED
Blend_1,377.9755966,530463.7028,614.3646744,4737.596105,19.31984946,104152.2742,60.27675713,0.821521351,2.9683499,49904410.85,-43174456.97,93162793.09,RBF_INTERPOLATED
Blend_1,378.4377389,492182.7307,570.2647162,4701.697575,18.81384295,92678.92218,58.0243846,0.801321655,2.91922374,49009971.2,-42726416.64,91820692.05,RBF_INTERPOLATED
Blend_1,378.5159773,484715.7315,561.3201661,4789.103855,18.51693966,90708.69137,59.64640699,0.850441413,2.890183882,48811280.59,-42465213.64,91352676.66,RBF_INTERPOLATED
Blend_1,378.9171014,484225.6009,560.7017395,4510.000222,17.52056768,86670.5098,57.40468975,0.826432083,2.893209646,48484273.79,-42497909.66,91036905.36,RBF_INTERPOLATED
Blend_1,378.9298453,489808.0085,567.8788947,4602.273752,19.17964872,92800.04701,55.44876018,0.818977471,2.919483449,48829345.37,-42571532.38,91495892.72,RBF_INTERPOLATED
Blend_1,379.0640911,478207.7447,554.1439949,4527.791089,18.10290768,86022.13512,57.65676926,0.836128812,2.897041428,48169699.99,-42251872.48,90482584.79,RBF_INTERPOLATED
Blend_1,379.3903472,527463.9931,610.5710951,4802.798997,20.3235711,107045.7508,56.79249535,0.85356007,2.967372733,49986296.67,-43269865.7,93380764.2,RBF_INTERPOLATED
Blend_1,379.4842157,514091.4932,595.6015211,4607.340963,19.12860233,97885.55052,57.71466659,0.806326266,2.940242084,49206722.47,-42803081.46,92064214.09,RBF_INTERPOLATED
Blend_1,379.6846059,501944.5,581.3388589,4544.336411,19.6694568,96062.21188,56.72879034,0.773095273,2.900891004,48915117.84,-42611311.65,91632150.53,RBF_INTERPOLATED
Blend_1,379.7021165,517164.5118,599.7727585,4698.244754,18.68793813,97340.88252,57.60213436,0.734412471,2.971703378,49966421.38,-43226905.03,93301229.27,RBF_INTERPOLATED
Blend_1,379.7547479,504021.9717,583.5179441,4856.062319,18.36218526,91451.58754,60.45640199,0.717474611,2.92299683,49485343.87,-42795474.16,92378561.56,RBF_INTERPOLATED
Blend_1,379.8751848,481080.8322,556.687198,4402.440706,17.63629059,78996.02131,53.59903503,0.58714019,2.84066792,48435008.5,-42293778.69,90763875.3,ASPEN_HYSYS
Blend_1,379.8827679,484700.31,561.3976554,4600.193635,18.2484946,88059.1807,57.84315647,0.858894006,2.906256244,48382924.01,-42484433.4,90899285.54,RBF_INTERPOLATED
Blend_1,380.4352025,478860.2003,554.4972467,4649.520348,18.49353134,88167.44393,58.64338282,0.855718117,2.878456593,48571109.2,-42441347.06,91081040.17,RBF_INTERPOLATED
Blend_1,380.4437861,490671.5148,568.4146699,4729.163527,17.8633495,88552.5744,58.04164432,0.830211519,2.900066884,48855509.79,-42551953.28,91520977.98,RBF_INTERPOLATED
Blend_1,380.7500714,497451.7974,576.0557866,4684.785744,20.38685508,100869.9945,58.91376092,0.795300944,2.905584938,48602003.54,-42405166.31,91063625.15,RBF_INTERPOLATED
Blend_1,381.0004298,521611.348,604.0776058,4669.483053,19.50569328,102050.542,57.80152622,0.758444868,2.96765097,49852411.68,-43178420.17,93133618.12,RBF_INTERPOLATED
Blend_1,381.1400565,488779.1985,565.7012476,4740.361058,18.61393244,91800.8645,56.38371581,0.841693243,2.900850335,49061644.42,-42687012.75,91844475.35,RBF_INTERPOLATED
Blend_1,381.2385654,514825.0011,596.3767523,4799.231376,19.61579033,100111.2815,58.59951429,0.798842367,2.95147117,49756925.62,-43102810.14,92939483.51,RBF_INTERPOLATED
Blend_1,381.5597931,444041.4178,513.9077383,5342.54101,22.65033758,113404.3849,64.3280923,1.020034779,2.742586638,47269197.26,-40781397.43,88034904.21,ASPEN_HYSYS
Blend_1,381.8388399,492538.395,570.297831,5107.207971,19.06909762,94518.26846,59.35792255,0.885696443,2.935765289,49869883.95,-43087016.5,93079082.39,RBF_INTERPOLATED
Blend_1,381.8892199,507959.5839,588.2755666,4641.065707,19.59932125,98899.32131,58.56496928,0.825456645,2.949367266,49129581.9,-42754297.78,91992332.81,RBF_INTERPOLATED
Blend_1,381.9968971,498559.2483,577.8900929,4653.935378,18.97429103,94840.18223,56.19428645,0.842561358,2.943212129,49578668.78,-43096442.55,92819708.51,RBF_INTERPOLATED
Blend_1,382.1102976,498749.8103,577.4752507,4901.374529,18.87892951,96973.33615,57.91469966,0.852811782,2.928625538,49281992.53,-42783462.71,92189162.45,RBF_INTERPOLATED
Blend_1,382.5481118,492951.9321,571.1862971,4723.57309,18.59617964,91736.51262,59.3623857,0.731660424,2.908357579,48931566.35,-42598549.31,91603352.27,RBF_INTERPOLATED
Blend_1,383.3544449,511754.7491,592.4169315,4691.940352,18.52292433,95958.8218,56.99979622,0.815510417,2.955357989,49746005.11,-43098966.21,92928601.51,RBF_INTERPOLATED
Blend_1,383.4947725,511998.2044,593.0135453,4694.556459,19.64304208,101426.5459,58.51667029,0.876232508,2.950654306,49524543.76,-42967007.95,92590534.29,RBF_INTERPOLATED
Blend_1,383.8842118,518166.6601,599.8841191,4800.274982,19.99041678,103479.6376,56.89714227,0.824212485,2.968109955,49861001.75,-43188499.95,93151306.14,RBF_INTERPOLATED
Blend_1,384.6516177,534419.5817,618.9497581,4971.140207,15.20963822,82090.83803,62.67833688,0.611075121,3.014560049,50471295,-43350416.73,93988571.18,ASPEN_HYSYS
Blend_1,385.6897409,485776.0304,562.473816,4673.083414,17.37551216,82800.52683,56.76341868,0.782337696,2.93230838,48845125.86,-42585838.12,91489681.61,RBF_INTERPOLATED
Blend_1,385.8668156,501469.7741,580.4790526,4936.074437,19.93456419,100382.6359,58.75363521,0.809409251,2.949265686,49455032.73,-42902655.98,92449890.05,RBF_INTERPOLATED
Blend_1,386.5275334,487934.9369,565.5756321,4661.295199,19.87184509,97981.0322,57.44410015,0.795794518,2.918652667,48636240.47,-42426055.66,91134703.09,RBF_INTERPOLATED
Blend_1,387.3811981,487953.1135,564.9726658,4638.518834,19.00497522,92956.35688,57.70053598,0.878148745,2.941640661,48717071.35,-42566993.27,91377617.39,RBF_INTERPOLATED
Blend_1,387.5121819,485881.5387,561.3371733,4701.728794,17.16397594,87039.12825,51.64423448,0.760257619,2.947329549,49693863.22,-43005451.47,92781376.79,ASPEN_HYSYS
Blend_1,387.6199838,515024.0807,596.6895542,4924.856275,20.130757,104177.1408,60.53684695,0.814795064,2.992303341,50048355.46,-43219947.91,93374874.37,RBF_INTERPOLATED
Blend_1,390.5154946,481068.6921,557.2285937,4830.374642,19.81093962,94187.11595,59.4457451,0.777231264,2.936819405,49172366.53,-42696343.99,91938559.48,RBF_INTERPOLATED
Blend_1,392.3635321,484374.1152,560.7685358,4990.815525,19.34823925,94324.14997,59.65081806,0.860414178,2.960698979,49794393,-43181072.11,93112432.97,RBF_INTERPOLATED
Blend_1,392.8447339,487706.3553,564.1547194,4777.16846,18.80250315,92656.40105,55.08523402,0.83951384,2.966955933,49460056.68,-42977323.07,92514695.55,RBF_INTERPOLATED
Blend_1,392.9418635,503587.8732,582.2743941,5301.33547,22.49060697,114438.2561,64.64160831,0.829628152,2.951448459,49510126.69,-42650641.2,92351601.7,ASPEN_HYSYS
Blend_1,393.9064213,497483.6659,576.3056355,4944.071825,20.64047884,103458.7809,58.60633776,0.910457362,2.954277232,49780917.32,-43073177.64,93027663.43,ASPEN_HYSYS
Blend_1,398.6845341,459202.2808,532.614122,4917.600691,19.82282725,85484.16563,60.14563091,0.662281149,2.857864293,47672338.9,-41643320.76,89338712.83,ASPEN_HYSYS
Blend_1,400.4200766,550489.8478,637.0702979,5218.754713,21.77075311,114619.0722,54.77506103,0.862930392,3.107175279,51351650.02,-44187458.52,95604886.15,ASPEN_HYSYS
Blend_1,405.4529408,473674.2526,548.5424359,5084.494931,19.18658597,89330.09004,60.89199826,1.018884402,2.991826591,50162828.2,-43490454.31,93808149.12,ASPEN_HYSYS
Blend_1,406.9805948,518367.9338,602.3972068,4215.449504,19.74872183,96331.84767,55.47831598,0.694710079,3.073154723,50468435.66,-43959873.65,94510820.41,ASPEN_HYSYS
Blend_1,410.1458076,456651.5408,529.3832191,4323.955095,20.72076068,92437.68388,54.29627401,1.015206419,2.99939267,47936760.8,-42279922.28,90273563.63,ASPEN_HYSYS
Blend_1,414.4523099,557428.6483,645.5123109,4509.046164,22.02200744,117749.6557,61.95080119,0.963963791,3.117318855,51266140.42,-44174788.32,95529765.21,ASPEN_HYSYS
Blend_1,418.7605107,489744.4136,566.7305754,5232.342041,21.02332031,101680.1277,62.75337723,0.603895874,3.074368983,51164554.18,-43825725.4,95128299.04,ASPEN_HYSYS
Blend_1,420.7808039,440194.1146,509.6036935,4244.981485,18.19869336,71918.00724,54.88928045,0.887944946,2.973267604,47331950.7,-42290701.94,89564126.76,ASPEN_HYSYS
Blend_2,348.1641366,483989.9072,554.4876227,4666.617153,12.90030936,64402.14845,61.24317166,0.804022146,2.751301434,47715691.67,-41672184.71,89486735.26,RBF_INTERPOLATED
Blend_2,348.6709816,506748.7918,580.3582324,4915.174021,14.65086853,77432.2904,58.98475166,0.782861225,2.86078072,49213823.91,-42416364.46,91705330.59,RBF_INTERPOLATED
Blend_2,342.0151842,514343.0528,588.7764755,4798.627487,13.05394261,68205.02202,59.60536787,0.739013645,2.744552898,47381119.39,-41408091.84,88858640.38,RBF_INTERPOLATED
Blend_2,364.7983629,487896.9403,558.4604783,4615.615153,12.49285166,65149.44132,56.59319946,0.73848862,2.825257831,47951636.18,-41802434.11,89855391.08,RBF_INTERPOLATED
Blend_2,379.0754684,509412.3689,583.6052267,4731.67935,14.45335066,75719.96711,59.15116597,0.8080327,2.927023322,49017098.54,-42550677.73,91617808.59,RBF_INTERPOLATED
Blend_2,358.8833501,490347.4416,561.9789865,4693.72153,13.73544952,65916.43446,58.18438831,0.879395684,2.785765215,48105353.43,-41954529.44,90138054.55,RBF_INTERPOLATED
Blend_2,356.2268161,506193.8405,580.0700745,4888.491541,13.74730256,74663.25024,57.78240617,0.780518866,2.846488293,48706955.41,-42176621.21,90916047.49,RBF_INTERPOLATED
Blend_2,347.1261046,473742.1948,542.6957606,4572.589502,13.32081731,61931.19912,57.42733864,0.732350341,2.736390597,46793154.58,-41177502.92,87948862.95,RBF_INTERPOLATED
Blend_2,385.1469259,506454.4741,580.2203967,4673.963041,15.55007519,82678.21749,59.43981003,0.84359495,2.988032539,50004542.66,-43165771.14,93221015.13,RBF_INTERPOLATED
Blend_2,351.1234408,503022.6537,576.1321963,4523.111176,12.95761518,66690.48055,56.75467864,0.713184317,2.831014141,48148551.5,-42037805.25,90291795.79,RBF_INTERPOLATED
Blend_2,366.0609586,503008.3588,576.2392655,4837.57797,14.89238999,76589.93405,57.77842063,0.826415008,2.867110744,49002989.95,-42420874.93,91477681.5,RBF_INTERPOLATED
Blend_2,355.689033,517319.1548,592.7329613,4772.320074,14.27756386,74503.98002,58.72012509,0.777677108,2.885893509,49122896.76,-42580270.16,91731088.5,RBF_INTERPOLATED
Blend_2,334.5380146,495447.8969,567.6814493,4889.878351,13.04167076,64936.64285,56.53508392,0.767991748,2.748122136,48235685.83,-41739073.54,89977517.3,RBF_INTERPOLATED
Blend_2,362.8920512,512521.2423,587.4240233,4716.670864,13.87681192,70735.97596,58.3335648,0.84841427,2.850425107,48527229.01,-42200610.85,90779110.28,RBF_INTERPOLATED
Blend_2,353.9178489,491707.788,563.2719187,4873.786397,13.1703067,72261.93873,58.73938869,0.827968506,2.802843209,48162678.6,-41715297.26,89991253.3,RBF_INTERPOLATED
Blend_2,331.4423711,504438.5682,577.9249346,4691.796607,12.30545149,62783.42032,58.99960651,0.791226524,2.735101059,47813706.47,-41500037.41,89360197.73,RBF_INTERPOLATED
Blend_2,340.2618258,506481.3076,580.6206049,4741.437895,12.97751771,67928.06495,57.84803473,0.798377851,2.79932356,48728213.15,-42112642.97,90901480.48,RBF_INTERPOLATED
Blend_2,366.7762367,489493.8691,560.9746174,4968.49506,15.46649593,75493.80351,56.38128424,0.755371753,2.826274926,48470672.65,-41950468.31,90469846.36,RBF_INTERPOLATED
Blend_2,333.6601759,503109.9264,576.4716663,4816.762581,13.09406285,68108.18348,59.46317492,0.756012806,2.71116321,47285664.3,-41143303.45,88427902.36,RBF_INTERPOLATED
Blend_2,370.0322435,484470.8838,554.9266529,4878.950835,14.99311607,71704.69217,58.18059201,0.713747605,2.83432038,48279415.71,-41914165.52,90227202.31,RBF_INTERPOLATED
Blend_2,356.3778407,484030.3148,554.2237635,4713.769295,13.38126997,63538.87027,58.74172783,0.75694103,2.762924714,47315991.69,-41389692.14,88759588.74,RBF_INTERPOLATED
Blend_2,349.183177,462724.295,530.3247956,4809.062068,14.20141073,60397.745,55.14968592,0.649185976,2.662961179,46591934.59,-40823173.9,87480159.15,RBF_INTERPOLATED
Blend_2,329.233039,511713.7706,586.2783652,4876.745742,12.57665185,64811.6165,58.13939521,0.794664755,2.715590789,47404752.36,-41268660.04,88761117.54,RBF_INTERPOLATED
Blend_2,364.7442925,490043.2149,561.7356018,4703.126071,15.21315025,73851.99584,57.25612808,0.710809785,2.83651275,48365140.52,-42027405.52,90443741.61,RBF_INTERPOLATED
Blend_2,366.1181555,488917.5775,560.1637421,4718.662508,14.63296219,74715.11426,57.94865235,0.819418054,2.858007637,48568527.85,-42212281.75,90839971.11,RBF_INTERPOLATED
Blend_2,368.5561059,481543.568,551.881004,4591.971372,14.39445778,72080.02768,58.78808333,0.834151946,2.865120901,48359751.6,-42078255.1,90506924.09,RBF_INTERPOLATED
Blend_2,357.6780231,491228.1743,563.1573951,4593.849239,15.46934059,78094.29951,59.09191392,0.825560056,2.851191062,48514670.61,-42209173.19,90822573.84,RBF_INTERPOLATED
Blend_2,358.1899018,501092.4208,574.2884859,4537.831367,13.32432992,65736.12513,59.33099399,0.747181611,2.833637596,48121431.91,-42011572.41,90205271.92,RBF_INTERPOLATED
Blend_2,360.0867702,506834.6337,580.7959825,4829.871275,14.63088902,76143.97991,57.73819276,0.773005651,2.841676715,48433970.91,-42048616.62,90543254.09,RBF_INTERPOLATED
Blend_2,372.74471,510069.2184,584.6224338,4699.510862,15.63887128,78647.68258,61.69536237,0.891349916,2.895217099,49022008.98,-42646857.85,91766242.01,RBF_INTERPOLATED
Blend_2,332.4889462,502790.6141,576.140121,4816.592688,13.44715708,69720.41332,58.99948119,0.723213709,2.727534972,47357436.04,-41365028.62,88713640.2,RBF_INTERPOLATED
Blend_2,346.6677101,498320.6022,571.2321249,4765.888734,14.1897326,72805.22347,56.57564699,0.763276248,2.801346392,48528837.97,-42006319.28,90617760.85,RBF_INTERPOLATED
Blend_2,349.4419106,515637.0284,590.7380445,4719.616589,14.64485154,73909.63498,58.33791744,0.782307806,2.843388104,48422000.9,-42182345.39,90696705.31,RBF_INTERPOLATED
Blend_2,364.9736715,491334.3971,563.6187353,4722.25831,15.07667571,75989.45145,59.00522175,0.828482947,2.873759541,49162211.45,-42374966.66,91616988.54,RBF_INTERPOLATED
Blend_2,360.660307,514777.8302,589.901177,4553.579399,13.9661224,73475.28037,58.48603574,0.77762268,2.884085752,48916501.1,-42515502.53,91506102.57,RBF_INTERPOLATED
Blend_2,360.5898344,514391.3998,589.4640646,4647.966291,14.2764777,76831.97248,61.27045859,0.822876494,2.894574595,49213527.43,-42634120.57,91900535.95,RBF_INTERPOLATED
Blend_2,329.4478352,485902.7737,556.8260359,4784.669742,12.88316595,63559.86712,60.45208858,0.81926053,2.690613885,47323493.13,-41220315.53,88619443.46,RBF_INTERPOLATED
Blend_2,346.8580693,492058.9275,563.9016439,4703.309988,14.01419163,71317.53682,58.75978812,0.845754926,2.768268636,47626528.21,-41566576.06,89284069.23,RBF_INTERPOLATED
Blend_2,353.8746261,486806.2548,557.78014,4579.020057,12.79592955,65923.92662,56.24572399,0.852177478,2.802583725,48043052.9,-41861948.92,89973987.69,RBF_INTERPOLATED
Blend_2,346.139543,509987.2436,584.4463849,4818.858993,15.40547334,78476.79976,59.79642537,0.844107106,2.843057733,48679404.82,-42171619.49,90899970.82,RBF_INTERPOLATED
Blend_2,366.6593577,482767.2242,553.0482821,4600.680508,12.49087181,64669.49137,59.71158998,0.775753153,2.840556402,48182794.8,-42072958.94,90313390.01,RBF_INTERPOLATED
Blend_2,376.5862075,528674.1638,605.2523549,4746.86976,14.88038989,77820.19621,60.9720689,0.858202521,2.922222063,48986637.41,-42604715.32,91624040.94,RBF_INTERPOLATED
Blend_2,376.6331897,520483.8319,596.4445302,4791.702394,15.75063123,83966.32797,58.9706082,0.805243337,2.975262632,49528468.17,-42917145.37,92478602.92,RBF_INTERPOLATED
Blend_2,362.23344,486042.2683,557.1054416,4581.626642,14.82599185,73043.08556,60.05863867,0.766169016,2.841520736,48350324.49,-42120488.6,90515657.26,RBF_INTERPOLATED
Blend_2,333.0513317,481941.8042,552.1892574,4651.198013,13.09783843,59872.75094,59.14135372,0.782971761,2.668347726,46735449.71,-40865677.98,87652616.18,RBF_INTERPOLATED
Blend_2,360.284744,485725.0228,556.5616359,4763.869776,14.19772893,68095.51518,58.59273226,0.831707849,2.798013404,48692215.05,-42168144.97,90925570.19,RBF_INTERPOLATED
Blend_2,351.7087705,503211.3606,576.5225607,4847.900909,13.16411365,68277.84117,56.37310493,0.803524054,2.803845736,48370737.1,-41879772.16,90321318.94,RBF_INTERPOLATED
Blend_2,345.9746907,493780.8969,565.276377,4751.89132,12.46128023,63328.54531,58.14616948,0.713573024,2.804602965,48519410.8,-41923688.73,90532571.41,RBF_INTERPOLATED
Blend_2,342.8633397,498107.146,570.4964801,4821.463262,13.54413182,67996.68869,57.37849951,0.777270108,2.76607187,48052005.34,-41726173.64,89846137.72,RBF_INTERPOLATED
Blend_2,343.9376481,506164.1144,579.7476789,4558.490107,13.33480707,70019.27641,58.12969942,0.764159912,2.814375448,48230592.48,-42029443.94,90366563.42,RBF_INTERPOLATED
Blend_2,357.4339487,496284.3212,568.7510356,4774.219733,13.67933085,68335.1131,59.07156429,0.82478629,2.792772243,47846809.82,-41768460.53,89683528.26,RBF_INTERPOLATED
Blend_2,349.5352786,481984.0837,552.4359508,4624.000553,13.5925556,66936.55816,56.77482513,0.725562012,2.766860426,47666054.41,-41654437.24,89382978.62,RBF_INTERPOLATED
Blend_2,325.6242465,484253.9952,554.7965642,4911.934411,12.06567681,62694.65913,58.52845346,0.805820102,2.703317812,47890499.76,-41390762.2,89342194.77,RBF_INTERPOLATED
Blend_2,347.5552241,505643.832,579.5900365,4524.340446,12.74722649,65838.12638,59.7264925,0.741810622,2.830169458,48430232.36,-42149729.06,90669607.22,RBF_INTERPOLATED
Blend_2,352.673214,492016.266,563.5682477,4698.305678,12.56711409,63504.02586,57.39636654,0.781082645,2.780536648,47358202.11,-41447550.89,88818961.24,RBF_INTERPOLATED
Blend_2,340.1758765,508117.7876,582.3335976,4693.906672,13.15745209,71015.27688,57.67845352,0.820544556,2.749709043,47648726.52,-41616804.34,89360360.04,RBF_INTERPOLATED
Blend_2,338.9300599,484635.768,555.145089,4755.541536,13.34675251,64542.65665,60.25404397,0.794011109,2.709745698,47084250.71,-41196184.58,88318368.55,RBF_INTERPOLATED
Blend_2,372.8497519,500959.1063,574.2574537,4799.12855,13.43358164,68999.84914,58.91908671,0.869807871,2.865207022,48859068.15,-42233212.93,91151635.88,RBF_INTERPOLATED
Blend_2,367.9095442,496123.1239,568.7063828,4636.55372,14.80882198,73793.9837,58.26932078,0.729364276,2.852760892,48499780.73,-42216761.17,90772207.13,RBF_INTERPOLATED
Blend_2,356.9230666,510801.4671,584.9844795,4911.182178,14.96493607,76573.16925,58.02840524,0.764262473,2.841805302,48677788.77,-42171445.07,90914931.12,RBF_INTERPOLATED
Blend_2,319.7507379,484071.3338,554.2867829,4969.858072,11.27970609,56809.94185,56.81742102,0.758461334,2.658384482,46806439.43,-40897548.51,87680995.11,RBF_INTERPOLATED
Blend_2,338.7511174,514970.8949,589.6597341,4559.873824,13.45453782,72025.12115,55.90811125,0.799239528,2.80978582,48349943.4,-42112850.36,90546582.01,RBF_INTERPOLATED
Blend_2,343.8182184,509917.492,584.6917925,4511.744453,13.146207,70808.43705,58.38268645,0.800925873,2.800776298,48115633.62,-42026411.33,90201349.5,RBF_INTERPOLATED
Blend_2,367.0737614,505857.0104,578.9250402,4509.253408,14.54842143,75836.49261,56.59421044,0.734728127,2.917559913,48799576.82,-42611367.96,91502786.6,RBF_INTERPOLATED
Blend_2,355.1419438,499352.3364,571.959462,4687.781922,12.29381669,62604.58167,59.14242701,0.731866191,2.79200009,47752694.2,-41737073.01,89527805.21,RBF_INTERPOLATED
Blend_2,377.5226256,512782.3773,587.3014339,4737.215596,14.446641,75189.98487,59.30307861,0.770331379,2.967826438,49803777.15,-43002453.91,92874261.04,RBF_INTERPOLATED
